"ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","weekly","weekly_lower","weekly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2023-04-25,7325.4062189724,59.1254437442699,59.1254437442699,59.1254437442699,59.1254437442699,59.1254437442699,59.1254437442699,0,0,0,7233.27180971522,7529.18540686846,7325.4062189724,7325.4062189724,7384.53166271667
2023-04-26,7328.33156006456,48.4388130526502,48.4388130526502,48.4388130526502,48.4388130526502,48.4388130526502,48.4388130526502,0,0,0,7223.06396337067,7525.12376268994,7328.33156006456,7328.33156006456,7376.77037311721
2023-04-27,7331.25690115672,54.6041802059617,54.6041802059617,54.6041802059617,54.6041802059617,54.6041802059617,54.6041802059617,0,0,0,7230.7278742822,7533.73040126594,7331.25690115672,7331.25690115672,7385.86108136268
2023-04-28,7330.15588253831,62.1031021946857,62.1031021946857,62.1031021946857,62.1031021946857,62.1031021946857,62.1031021946857,0,0,0,7234.77599908464,7540.5768188917,7330.15588253831,7330.15588253831,7392.258984733
2023-05-01,7326.8528266831,63.5929803805189,63.5929803805189,63.5929803805189,63.5929803805189,63.5929803805189,63.5929803805189,0,0,0,7253.09743617804,7538.68871372837,7326.8528266831,7326.8528266831,7390.44580706362
2023-05-02,7325.7518080647,59.125443744285,59.125443744285,59.125443744285,59.125443744285,59.125443744285,59.125443744285,0,0,0,7235.63181068761,7539.81970742062,7325.7518080647,7325.7518080647,7384.87725180898
2023-05-03,7324.6507894463,48.4388130526482,48.4388130526482,48.4388130526482,48.4388130526482,48.4388130526482,48.4388130526482,0,0,0,7213.73968265213,7528.62392246377,7324.6507894463,7324.6507894463,7373.08960249894
2023-05-04,7323.54977082789,54.6041802056886,54.6041802056886,54.6041802056886,54.6041802056886,54.6041802056886,54.6041802056886,0,0,0,7219.27169032361,7535.29659749481,7323.54977082789,7323.54977082789,7378.15395103358
2023-05-05,7322.44875220949,62.1031021946887,62.1031021946887,62.1031021946887,62.1031021946887,62.1031021946887,62.1031021946887,0,0,0,7227.3171432404,7540.09805173758,7322.44875220949,7322.44875220949,7384.55185440418
2023-05-08,7319.14569635428,63.5929803806621,63.5929803806621,63.5929803806621,63.5929803806621,63.5929803806621,63.5929803806621,0,0,0,7233.36496490324,7536.74475272176,7319.14569635428,7319.14569635428,7382.73867673494
2023-05-09,7318.04467773587,59.1254437441375,59.1254437441375,59.1254437441375,59.1254437441375,59.1254437441375,59.1254437441375,0,0,0,7234.56053929283,7525.35558012428,7318.04467773587,7318.04467773587,7377.17012148001
2023-05-10,7316.94365911747,48.4388130526446,48.4388130526446,48.4388130526446,48.4388130526446,48.4388130526446,48.4388130526446,0,0,0,7211.56276846095,7514.95715821598,7316.94365911747,7316.94365911747,7365.38247217012
2023-05-11,7315.84264049907,54.6041802058318,54.6041802058318,54.6041802058318,54.6041802058318,54.6041802058318,54.6041802058318,0,0,0,7219.41675536951,7528.19227585073,7315.84264049907,7315.84264049907,7370.4468207049
2023-05-12,7314.74162188066,62.1031021946916,62.1031021946916,62.1031021946916,62.1031021946916,62.1031021946916,62.1031021946916,0,0,0,7217.05832002967,7531.1378348698,7314.74162188066,7314.74162188066,7376.84472407536
2023-05-15,7311.43856602545,63.5929803801984,63.5929803801984,63.5929803801984,63.5929803801984,63.5929803801984,63.5929803801984,0,0,0,7220.93146962655,7520.66619525633,7311.43856602545,7311.43856602545,7375.03154640565
2023-05-16,7310.33754740705,59.1254437441525,59.1254437441525,59.1254437441525,59.1254437441525,59.1254437441525,59.1254437441525,0,0,0,7224.66518066451,7537.05750953005,7310.33754740705,7310.33754740705,7369.4629911512
2023-05-17,7309.23652878865,48.4388130526442,48.4388130526442,48.4388130526442,48.4388130526442,48.4388130526442,48.4388130526442,0,0,0,7210.71912213462,7509.91164004063,7309.23652878865,7309.23652878865,7357.67534184129
2023-05-18,7308.13551017024,54.6041802058186,54.6041802058186,54.6041802058186,54.6041802058186,54.6041802058186,54.6041802058186,0,0,0,7213.05629386093,7516.86059039917,7308.13551017024,7308.13551017024,7362.73969037606
2023-05-19,7307.03449155184,62.103102194552,62.103102194552,62.103102194552,62.103102194552,62.103102194552,62.103102194552,0,0,0,7215.42731056774,7514.11541545967,7307.03449155184,7307.03449155184,7369.13759374639
